,tweet,hashtags,ref_user,urls,label
1779,fuck retard,,user,,0.0
1780,lmfaoo say lyn luk like dyke,,,,1.0
1781,ive binned tinder fed mongy women matching loosing voices,,user user,,0.0
1782,yep got place spic span thought well last naptime ends nnand right,,user,,1.0
1783,beningging assert dominance ching chong 100 boundaries,,,,1.0
1784,look demented retard attracted girl,,user,,0.0
1785,photo id voter suppression quite basic standard throughout world unless usa shithole country,,user,,1.0
1786,plz stop singing vaishanav zana bla bla bla mongol warlord genghis khan,,user user user url,,1.0
1787,love cute little twat,,,,0.0
1788,retard spooky willy,,,,0.0
1789,good thinking law enforcement spic uc honda accord eat shit say one word mind games fun th,,url,,1.0
1790,twat left keeps telling stopstop whatdefeating every electionstop cancelling th,,url,,0.0
1791,troll harder insignificant little cunt,,,,0.0
1792,forgetting tens billions eu immigrants sent back eastern europe pay nothing,,,,1.0
1793,mung dumb retard,,,,0.0
1794,think youre kind person would hear someone say im illegal immigrants come,,user url,,1.0
1795,cute hate stupid ass dyke life,,url,,1.0
1796,government warned people foreign spies disguise refugees undermine security c,ugandan,url,,1.0
1797,better call mongy retards,,user,,0.0
1798,people say immigrants need go back country always fucking easy peoples ca,,url,,1.0
1799,wear one retard,,user,,0.0
1800,high pitched ching chong,,url,,1.0
1801,lmao youre faggot pussy pluggin girls hella fat cuz cute,,,,0.0
1802,ching chong ling ling,,user user user,,1.0
1803,yeah cunt going far bites needed,,user,,0.0
1804,pinned like french toast pumpkin spice lets put pumpkin frech toast togther pumpkin,,url,,1.0
1805,shut yall took ching chong bing bong,,user user,,1.0
1806,thats big nigger,,url,,1.0
1807,loved called faggot every second funny,,user user user user user,,0.0
1808,wow fucking retard,,user url,,0.0
1809,may blackboard mongol pencil may padpaper bondpaper,,user user user user url,,0.0
1810,way reason come terms political correctness retards,antiwhite,user url,,0.0
1811,julio urias spic,,,,1.0
1812,retard,,user user,,0.0
1813,yeah used call friends gay retarded time im piece shit,,user user,,0.0
1814,dodgers manager absolute retard,,,,0.0
1815,true theyll go ching chong ching chong like even funny making fun people name la apa la god pls,,user,,1.0
1816,actually love mongy mackem face,,url,,0.0
1817,hard u playing better team amp ya manager retard,,user user,,0.0
1818,fucken hate customers come store 5 mins closing try shit fuck cunt wanna go home,,,,0.0
1819,stop giving twat attention obvious clout chasing,,user,,0.0
1820,threesome definitely going dyke joins bitches aint taking nigga,,,,0.0
1821,sometimes find crazy tiny spic dust whole universe,,,,1.0
1822,,southafrica,,,1.0
1823,man oh stop feminazi,,,,0.0
1824,dave roberts retarded motherfucker hope fire dumb ass dude still thinks plays,,url,,0.0
1825,think mourinhoa bit cunt hats meeting boys thai cave boys meet manches,,url,,0.0
1826,hopefully also illegal aliens going back indigenous country amp awai,,user url,,1.0
1827,imagine basing policy religion sounds retarded,,user user,,0.0
1828,delete account horrible twat,,user,,0.0
1829,times afraid going full retard,,user,,0.0
1830,cultural refugees even assault,,user user,,1.0
1831,cant believe said faggot n word everyone like,,,,1.0
1832,retard,,,,0.0
1833,least hes consistently cunt,trump pittsburgh unfittobepresident unfitforoffice,url,,0.0
1834,torba exactly kind autistic retard would make thinly veiled brag tweet many hits webs,,url,,0.0
1835,fact freakin ridiculous kemp mongoloid,,user user,,1.0
1836,youre faggot harry nn im nn harry faggot nn im nn foggot harry nn im faggo,,url,,0.0
1837,en quoi parler de nombre de migrants devient une statistique ethnique,,user user user user url,,0.0
1838,well job job activist ally immigrants lgbtq community,,,,1.0
1839,faggot needs get knocked,,user,,0.0
1840,calling fat bitch forgotten forgiven white man calling nigger cant two different thin,,url,,1.0
1841,slap cunt pls,,user,,0.0
1842,kid begged life please kill ill anything im sorry called spic,,url,,1.0
1843,patronised faggot ill smoke u like weed,,,,0.0
1844,country turning shithole desperately need political change,,user,,1.0
1845,big sleepy twat,,user,,0.0
1846,want raise taxes take guns let illegal aliens country kill unborn children,,,,1.0
1847,talkin bout baby gon look like spic,,,,1.0
1848,hope twat ends jail pal kenwright tried ruin everton n,,url,,0.0
1849,cringe still stealing peoples vernacular unoriginal faggot,,user user user,,0.0
1850,cuz walk around like nigga finger trigger nigger want smoke ill aim liver boom,,url,,1.0
1851,hes taking kindly nigger far,,,,1.0
1852,ching chong wing kong mofucka,,user user,,1.0
1853,u say ching chong ping pong first met chinatown,,user user,,1.0
1854,memes team 10 conspiracy galactic faggot,,,,0.0
1855,retard,,url,,0.0
1856,whey hey boring old trout mis pouting cunt blocked like telling truth,,url,,0.0
1857,son little faggot fuck evan hate changing disgusting diapers,,,,0.0
1858,finally japanese songs longer typical ching chong sound,,,,1.0
1859,omg im feminist feminazi im man comfortable man body,,user,,0.0
1860,shithole countries would caravan countries,,,,1.0
1861,mass murdering mongoloid ive always done pretty well ladies always comment bedroom ey,,url,,0.0
1862,apologize calling raghead,,user user user user user,,1.0
1863,pwi black guy laugh white friend right calls nigger,,,,1.0
1864,happens white person checks calls spic like turn,,url,,0.0
1865,whos retard epic thought monsters good idea,,,,1.0
1866,stream men asked opinion cunt,,url,,0.0
1867,get gmod cunt,,user,,0.0
1868,inserjit aka uber driver ur fat cunt suck clit,,,,0.0
1869,back 70s taught correct term retarded bad word mongoloid changed,,user,,0.0
1870,america anymore third world shithole country run tyrants see fast happened,,user user,,1.0
1871,leitung literal fucking retard people follow either hate every popular thing follow h,,url,,0.0
1872,picture called faggot said homo,,url,,1.0
1873,illegal aliens voting dems loose power,,user,,1.0
1874,hes twat,,url,,0.0
1875,since chinaman white smoking,,user user user,,1.0
1876,general guy committed act hurt cause help total futility retard rage,,url,,0.0
1877,sick cunt,,user,,0.0
1878,worry shithole country quesadilla,,url,,1.0
1879,countries civilised others lolhave seen shithole,,user user user url,,1.0
1880,definition shithole country,,user,,1.0
1881,hey hey hey watch got spic kids nn offense dads racist bastard,,user user user,,1.0
1882,time moving slow im already impatient person naturally retarded,,,,0.0
1883,gee noreen twat,,user user user user,,0.0
1884,patiently waiting day mayo head balls call spick wetback,,,,1.0
1885,wealthy would immigrants told lie assets intentions even identity cbc news,,url,,1.0
1886,time de ficar mongol,,url,,1.0
1887,fuck stupid retard,,user user,,0.0
1888,escaped hans got kidnapped mongol n,ohno,,,0.0
1889,zarco twat,,,,0.0
1890,dude retarded,,user,,0.0
1891,donald trump wants wall across north africa keep refugees europe,,url,,1.0
1892,saying nigger fine said 2017 right lmao,,user user,,1.0
1893,follow back retard,,user,,0.0
1894,guess folks 3rd world dare shithole countries luck huh,,url,,1.0
1895,chinamens version bigfoot exiled albino mongoloid club feet big hairy thumbs roams th,,url,,1.0
1896,detect retard,,user user user url,,0.0
1897,retard,,user,,0.0
1898,bout responsibility provide every citizen every shithole country fix,,user user url,,1.0
1899,libtarded faggot,,user user user user,,0.0
1900,cousins looks 18 hes mid 30s security asked whats secret negro say sm,,url,,1.0
1901,cant real tweet especially faggot way jose,,url,,1.0
1902,christians retarded,,url,,1.0
1903,id probably vote really like vp im pc shit like cunt pills gunny sacks cool bro,,user,,0.0
1904,also dog retarded,,url,,0.0
1905,say retard,,user user user user,,0.0
1906,still crush dm faggot im lonely,,url,,0.0
1907,advocate families separated forever criminal illegal aliens fit narrative,,user,,1.0
1908,oh leftist feminazi threatens vote republican spitballing im pre,,user url,,0.0
1909,people still using ching chong insult asians lmfao yall look stupid,,,,1.0
1910,,feminazi,,,0.0
1911,nyou must always think country way swedish shithole,,user,,1.0
1912,soon racist called spic hit bleeding eye love song,,url,,1.0
1913,goblin slayer fucking retarded,,,,0.0
1914,good going fucking retarded bots plane take plane love costing briti,,user url,,0.0
1915,shit retard aint got clue hes,,user,,0.0
1916,im proud member retard gang,,,,0.0
1917,free shit explain wait said happily let racist white people call wetback spic,,user url,,1.0
1918,yeah faggot,,user,,0.0
1919,lanie posted im single im dyke god good get ready shitposts hey lanie hope u still notifs ily,,,,0.0
1920,u dont negro,,user,,1.0
1921,coffee amp donuts 420 someone got high time thought revolutionary thing nigger please,,url,,1.0
1922,democrat strongholds essentially shithole countries,,user user user user,,1.0
1923,nigger happy birthday man hope enjoy day one greatest thabo,,user url,,0.0
1924,word dude two retarder cousins better mongoloid,,user user,,0.0
1925,im faggot like dick hard nyou dancing around sa,,user url,,1.0
1926,must faggot,,user user,,0.0
1927,dirtiest chinaman criminal lee hsien loong inciting racial hatred malaysian,,user user url,,1.0
1928,nice 17294793399273737373838282018393782 guys iam top notch retard,,,,0.0
1929,get gc negro,,user,,1.0
1930,old outdated say retarded gop mentality paranoid ideas brainwashed citizens americans visce,,url,,0.0
1931,hes hun good computers ignore twat,,user user,,0.0
1932,200 years tradition welcoming immigrants around world given us tremendous advantage,,,,0.0
1933,fucking retard npc 97 3 poll showed odds calculation,,user user user url,,0.0
1934,mourinho self centred twat,,,,0.0
1935,relatively respected amp trusted country turned total shithole need larger populate,,url,,1.0
1936,happy bday mongoloid,,user user,,1.0
1937,cant wait boo theme tune later lads big european nights mongy fuck,,,,1.0
1938,outlined mongoloid though,,user user user,,1.0
1939,people want stay shithole countries live,,user user user url,,1.0
1940,nigger,,user user,,1.0
1941,true christians may retarded cousins still family nevertheless,,user,,1.0
1942,wrong game retard,,user,,0.0
1943,retweet buzzfeed news pretend retard mean hey good bit bit,,user url,,0.0
1944,absolute fucking cunt ill stab fucking eyes horrible bastard,,url,,0.0
1945,bitch cunt ever date someone talks like,,,,0.0
1946,lexi u must drugs ur behaving like faggot,,url,,1.0
1947,fuckin gimme scouse fucks todaywagner licks flopps assnatzi bunch wankers want mongy,,url,,0.0
1948,met spent time gotten know heard journeys many immigrants seeking saf,,user url,,1.0
1949,fucking cheating cunt ball hand lying dirty bastard,,user,,0.0
1950,spic,,user user,,1.0
1951,mohammed bappare stop disgracing dabbling field u idea north remain retard,,url,,0.0
1952,thatd good one went school mongy,,user,,0.0
1953,mongy cunt,,user,,0.0
1954,well say faggot already,,user,,1.0
1955,much country either soon another third world islamic shithole,,user user,,1.0
1956,see ferocity flames twat indentification informing next kin,,user url,,0.0
1957,yes dear know citizens retarded genuinely believe dems great,,user url,,0.0
1958,dev hynes really snapped negro swan,,,,1.0
1959,boy bout retarded,,user,,0.0
1960,little cunt posted spoilers haunting hill house stick posting baby photos go,,,,1.0
1961,say faggot,,,,0.0
1962,yeah uncle looks like chinaman,,user,,1.0
1963,fucking hell monsters boro fan tv frightening deffo something water inbred smoggy mongy wankers,,,,0.0
1964,seriously locking refugees offshore detention centres years barbaric everyone involved suffer cruelty,,,,0.0
1965,tired seeing retarded egirl tl thanks,,,,0.0
1966,day mongy mels told derby way yet 3 cups thats,,user user user,,1.0
1967,idiot anything called spic wetback may seem,,user user url,,1.0
1968,whos cleamson retard,,user,,0.0
1969,scomo though godbothering holyrolling nazi believes torture refugees therapy,,user url,,0.0
1970,3 america legal citizens labeled racists nazisbut illegal aliens called dreamers,,,,1.0
1971,chilling relajao bulde feo pa la foto negro,,url,,1.0
1972,country 68 parties 68 presidential candidates vying one office shithole country,,url,,1.0
1973,another soup taker,,user user user,,0.0
1974,building walls time ill make concrete na para dili na basta2 masudlan og mga mongol,,,,0.0
1975,steve little cunt,thehauntingofhillhouse,,,0.0
1976,let stopped selling spic nuggets,,user user,,1.0
1977,shut mexican ass deport spic ass,,user,,1.0
1978,think gonna winning fucking 0 0 iboy looool kys disgusting half brain mongoloid,,user,,1.0
1979,never trust faggot android,,,,0.0
1980,im happy im nigger bc thanksgiving christmas always lit,,user,,1.0
1981,buncha called shithole countries sure sending shitty fuckin people last week,,url,,0.0
1982,shithole countries,,url,,1.0
1983,way think trump would retarded work putin lol,,,,0.0
1984,z facts non eritreans disguised eritrean refugees echo coast coast z h europe,,user url,,1.0
1985,think one shithole countries scary sure,,user,,1.0
1986,reminder kelly rowland say faggot,,url,,0.0
1987,finally faggot,,,,0.0
1988,english soup taker,,user,,1.0
1989,retarded,,,,0.0
1990,fucking ching chong retards,,user,,1.0
1991,twat,,user,,0.0
1992,come close shameless twat,,user,,0.0
1993,fuck navy shit bags twat coach run real fucking offense 1934,,,,0.0
